"","sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"2267","11423-17","extra_heavy",500,80,0.828,0.94582956283767,0.326825333104473,0.490275669765178,0.92401161066214,0.632688492140342,0.354440604790527,0.126563195220893,0.567031656445161,0.215063877953788,0.81042885381294,1.72515000856788,0.506847026817477,0.176990445197715,1.18115199741616,0.143945143922576,334.338,6.33100000000013
"2268","11423-18","extra_heavy",500,80,0.816,1.02816301958751,0.504830679808746,0.286708565991854,1.05637253682712,0.340728264113629,0.412482961449233,0.165120730458319,0.384315477793297,0.162394388804679,0.945040745220062,1.274889319174,0.449847347554561,0.177829352532932,0.958697513222428,0.137650370302648,281.149,5.80299999999988
"2269","11423-19","extra_heavy",500,80,0.812,0.976500228242463,0.434786108656596,0.374078541646208,1.04579580893913,0.0989002868723313,0.42319815952609,0.0995329680957037,0.166602061486548,0.197253787109739,1.0095814903162,0.501122957837419,0.467914323665714,0.154717057572376,0.881286524405683,0.136337539357101,213.937,5.92500000000018
"2270","11423-20","extra_heavy",500,80,0.826,1.06495973372189,0.434270187572838,0.263762579530072,1.12666734287541,0.15750234038211,0.30129388563908,0.12489877981406,0.179305109165458,0.167373813324293,1.05110541501774,1.09114172352522,0.358347583838754,0.160404740451925,0.975012701204058,0.148002688674163,240.969999999999,5.90299999999934
"2271","11423-21","extra_heavy",500,80,0.832,1.06563977754436,0.462874197372095,0.200270038657802,1.01387077480733,1.03150093229012,0.153675884683052,0.159705748178182,0.918649650857481,0.176694282716691,0.954795348511499,1.88064690946605,0.284512302336399,0.180158044195165,1.11108818326997,0.132200505341291,287.617,5.83799999999974
"2272","11423-22","extra_heavy",500,80,0.812,1.09747637506992,0.477316764434192,0.318691620858326,1.22767845805947,0.0861002491700891,0.308196482214424,0.0984352817580638,0.121897289012778,0.217350792462436,1.11785893274977,0.877472677876216,0.420017586475239,0.159745927643777,0.867616573882753,0.143455021782008,187.799999999999,5.80299999999988
"2273","11423-23","extra_heavy",500,80,0.834,1.02435592264266,0.428996156794412,0.202865278978299,1.03045052630313,0.309168443925616,0.247789657328758,0.140683652771571,0.427365101850056,0.165340125894565,0.968513318460311,1.25380240391063,0.280854981514504,0.179168257572998,1.15242198913068,0.137124560688639,295.370999999999,6.16499999999996
"2274","11423-24","extra_heavy",500,80,0.84,0.918462075026709,0.581332222718248,0.349886214205522,1.02568754554692,0.463980427814092,0.479523476271712,0.18976050797162,0.854599451498726,0.148195701478038,0.995287780086614,0.849880296942261,0.479396858096262,0.203765977762224,1.24506748064611,0.137520736684569,368.469,5.57499999999982
"2275","11423-25","extra_heavy",500,80,0.844,0.922056875995036,0.454828411444332,0.413614968449905,0.846612872460785,0.565063049174462,0.273166837828773,0.131551795965757,0.416238432781115,0.197994163649753,0.687176507952319,2.51374267850202,0.465508667991501,0.184756519432811,1.04991258798589,0.134396567847271,244.924999999999,6.09500000000025
"2276","11423-26","extra_heavy",500,80,0.792,1.01103248914373,0.471712200465162,0.306291482382231,1.03859001552039,0.361829242801749,0.309085459497847,0.130360948765535,0.349042826574354,0.176184423393249,1.03790960614381,0.774891819434836,0.447631662175793,0.156139438437135,0.834257749685796,0.143853366899021,259.087,5.58800000000065
"2277","11423-27","extra_heavy",500,80,0.844,1.01972665726367,0.393897464683798,0.0808072447898258,1.03356294820008,0.43166450855973,0.0900069707591363,0.168457451412121,0.62040339583556,0.161522572591636,1.00804616646155,0.74665039680357,0.157532663082765,0.186375387934217,0.846551272364518,0.133730048596317,250.724999999999,6.45499999999993
"2278","11423-28","extra_heavy",500,80,0.82,0.972856753686876,0.521477045761838,0.210293551851327,0.922039317213733,0.83784563145664,0.215623029144379,0.147666769575612,0.58809458382724,0.19618131446533,0.809222261857996,1.9340893053325,0.330681808915492,0.166249136958814,0.928688435528977,0.131716920653102,312.373,6.03099999999995
"2279","11423-29","extra_heavy",500,80,0.806,0.914970760980056,0.645246402545478,0.25837601655836,0.865830282123846,1.29832785186164,0.0841567497755413,0.168913958412985,0.895023290589434,0.212953659783043,0.744416994360354,2.74278044963255,0.258206687524473,0.173970939253738,1.06408066643343,0.151081953203279,295.67,5.8139999999994
"2280","11423-30","extra_heavy",500,80,0.808,0.97652827308885,0.527814524553335,0.254759339691301,1.06933989685559,0.0900107591624877,0.321528463465779,0.130133211752627,0.141494727683768,0.194429566011502,1.02560936151995,0.673327796120138,0.36501859958684,0.176298837570423,0.84912739906837,0.142241674843297,194.096,6.29200000000037
"2281","11423-31","extra_heavy",500,80,0.808,1.02936580268616,0.431195891348214,0.309041310455538,1.07309853633636,0.230577728334475,0.280105059308784,0.128803265242134,0.238400928331671,0.176402126207075,0.998274698376461,1.1594928668417,0.377932632695552,0.152907213318916,0.909875337467398,0.133144992169454,246.367,5.76699999999983
"2282","11423-32","extra_heavy",500,80,0.81,0.90265649111687,0.584201175959648,0.250512925280876,0.728084105952986,0.901173608443197,0.349800581055038,0.180057794908876,0.664410087321982,0.160727738998247,0.715387018317244,2.01862385070554,0.365073058603904,0.176025138632385,0.888496449626472,0.134397582443571,293.678000000001,5.60799999999836
"2283","11423-33","extra_heavy",500,80,0.848,0.934303766257479,0.398850614640998,0.3141617266834,1.047575885317,0.00561135224075806,0.379082745769388,0.10387251192038,0.0524737198303705,0.222597427387137,1.05673765368283,0.0469948775427003,0.381892547030428,0.161004109328582,0.647839817973037,0.143158764119146,149.700999999999,5.97500000000036
"2284","11423-34","extra_heavy",500,80,0.808,0.925431447687774,0.508086880836146,0.276286008325511,1.03447838451624,0.308337620269224,0.337497914742127,0.119610490871464,0.561536519967551,0.190450133429312,1.01802936451634,0.704281866863038,0.370131065778522,0.160435196162483,1.10936043452098,0.134312117262078,315.470000000001,5.8239999999987
"2285","11423-35","extra_heavy",500,80,0.8,1.09496112534517,0.535003555897027,0.130714535843856,1.12821883994865,0.434233615797169,-0.0338094591827509,0.115844896867632,0.324204561344686,0.226788400831992,1.02433826098556,1.94310865938348,0.253139214059915,0.167778050530025,1.35796479626878,0.149843781204207,231.66,5.59699999999975
"2286","11423-36","extra_heavy",500,80,0.824,0.941951943702302,0.54288248513366,0.262819212248681,0.83576143166821,0.359140144577821,0.0309770828484842,0.126655771730626,0.204305052004888,0.229560167967214,0.755966520568125,1.71174578621156,0.305586539530832,0.173646745683742,0.725797346804347,0.139412351917197,201.458999999999,5.30599999999868
"2287","11423-37","extra_heavy",500,80,0.808,1.0885990146432,0.397810619560855,0.360317308211613,1.05019760815149,0.38022405549436,0.0571983956064056,0.130931969653439,0.285767837643782,0.236741600509934,0.86982565362854,2.42628481218226,0.302292132978448,0.155984133715548,0.990336280593622,0.151734514102497,207.379999999999,5.9270000000015
"2288","11423-38","extra_heavy",500,80,0.818,1.07753807384312,0.637082455578969,0.121230259420158,1.05243370441676,0.541814698053736,0.0493634351220577,0.149261978304845,0.473713065455632,0.202768794346739,0.94071422507504,2.25402277177746,0.248002475122122,0.172448508861735,1.09512678442796,0.146725904990414,226.263000000001,6.31500000000051
"2289","11423-39","extra_heavy",500,80,0.826,0.98932126104093,0.401992206388221,0.336477775051318,0.982573623114144,0.415905555237125,0.303189136093951,0.138234220543731,0.454680756612131,0.174876394801097,0.913220960029123,1.27295784424429,0.426186526015293,0.184097895781785,1.00774989594218,0.14927491670675,248.407999999999,5.85199999999895
"2290","11423-40","extra_heavy",500,80,0.814,0.999319699333433,0.454475617451821,0.341937699108113,0.87734477089545,0.735673358576526,0.250542610405225,0.138546603027545,0.533620892741093,0.192130117614261,0.815239535863416,1.86543167682662,0.36317668174732,0.158272294825404,0.829524859722603,0.138091557630825,257.075999999999,5.58300000000054
"2291","11423-41","extra_heavy",500,80,0.83,1.04753215764987,0.463793952578395,0.175235067838625,1.06581095653749,0.554893700220888,-0.0766508662177513,0.124921479657744,0.520324059655088,0.247202182473617,0.856972016519874,2.42203763710208,0.159761961183279,0.193346101110918,1.23658125238526,0.159726619911092,280.778999999999,5.26899999999841
"2292","11423-42","extra_heavy",500,80,0.804,0.89975439966052,0.495705222389578,0.31708160077579,0.913330099167242,0.661510819772391,0.435102941105616,0.140796383133021,0.708900339334302,0.159282537940797,0.894898184302613,0.945699313968793,0.444920227709988,0.163251654210188,0.960722755756592,0.144019432296476,313.243,5.42499999999927
"2293","11423-43","extra_heavy",500,80,0.804,1.03218980895048,0.472763475576579,0.261866968616214,0.921522226841788,0.999018869470199,0.175215946799266,0.141274455393935,0.63272972443292,0.179525020378255,0.812197579388138,2.38703266411195,0.298510648632094,0.17568659492436,0.974093411802825,0.139681755815494,318.653999999999,5.89199999999983
"2294","11423-44","extra_heavy",500,80,0.83,1.03515259764334,0.443057682623571,0.183203697477478,1.03920413671806,0.439580253739262,-0.0512115798590649,0.13278755515432,0.372979309012027,0.238409224224846,0.872534181317287,2.1319843301147,0.191762789221683,0.172918132811171,1.09098082674112,0.138535229475745,240.371000000001,5.7510000000002
"2295","11423-45","extra_heavy",500,80,0.828,0.94476478897923,0.486116216055513,0.38016405796682,0.966682574510981,0.0971822244362131,0.330582855850058,0.123819664426473,0.0821749108094498,0.221620791885898,0.801629844505053,1.91636731722465,0.515248916317528,0.173899761622402,0.988666815383273,0.134533830416366,146.119000000001,5.59300000000076
"2296","11423-46","extra_heavy",500,80,0.826,0.993114535984001,0.465714728834673,0.323334694938351,1.0824354852629,0.093574146032798,0.34792986077014,0.112431179790302,0.133767378362557,0.207037879608269,1.01733232048903,0.589371133070346,0.410549093439423,0.151989366179375,0.675681450641742,0.138656840954324,208.021000000001,5.8119999999999
"2297","11423-47","extra_heavy",500,80,0.834,0.994169510259658,0.485004772335864,0.265725836444512,0.918840267320008,0.163730727508242,0.316029346697521,0.166197990230131,0.110141027018298,0.197748772455537,0.820539683003011,2.25768781082851,0.381123957558601,0.188531505205014,1.08964089075085,0.135268036359454,159.038999999999,5.47099999999955
"2298","11423-48","extra_heavy",500,80,0.802,0.914227343385098,0.476853355375184,0.321153756462897,0.960398833026471,0.25546329271805,0.295609225088255,0.13172330283938,0.239950496430854,0.168892777110571,0.864130427352822,1.21444821592907,0.37846747659443,0.162514271920121,0.74748037719252,0.140766802911455,216.356,5.70800000000054
"2299","11423-49","extra_heavy",500,80,0.812,0.980442627903976,0.628846096415557,0.209569236048049,1.09574069153161,0.198242817096062,0.131885787261267,0.106596572087944,0.174242592107043,0.228438855063106,1.01663700540788,0.944078149719482,0.361372961518135,0.165333935385496,0.997847077057666,0.152750544532852,226.992999999999,5.75500000000102
"2300","11423-50","extra_heavy",500,80,0.826,1.00778869413428,0.434331925681091,0.402622384751845,1.14134203703039,0.00582786914174933,0.556758978595031,0.112912820768207,0.0862467941665447,0.206316577959301,1.04077662399614,0.54066651616451,0.550633302493523,0.172860522990663,0.823488770515359,0.139777353917626,190.922999999999,5.79199999999946
"2301","11424-1","extra_heavy",500,80,0.814,1.02751450709635,0.478267735783292,0.223904337703204,1.1335366175044,0.058154212236874,0.314849126819798,0.114860626124604,0.108002366739734,0.203082085652771,1.07239628684922,0.606053010857156,0.330731035008057,0.167469942895435,0.788679103092505,0.149645364890682,174.93,5.91800000000001
"2302","11424-2","extra_heavy",500,80,0.812,1.08861854000238,0.507326212061354,0.211667119620001,0.982863755830645,1.4080175992773,0.150638896511807,0.156018174852309,0.842485813631285,0.185788474932514,0.902266290641611,2.54250448244738,0.259443645792735,0.172734975019101,1.16880356251292,0.134045855883878,399.963,5.43399999999997
"2303","11424-3","extra_heavy",500,80,0.77,1.07921267404689,0.459341309615799,0.196634789546576,1.14194827601361,0.196330557468907,0.319421154972971,0.136398166232294,0.351673572092158,0.148203857057191,1.11839027036646,0.729020562520542,0.329468856871289,0.176977328281773,1.11207646884772,0.133252884017973,291.423,5.62599999999998
"2304","11424-4","extra_heavy",500,80,0.818,0.924437064127937,0.483965211947034,0.327031199376416,0.990684596505809,0.275148990563355,0.38012373654496,0.135627930484143,0.337639025480079,0.151199265488506,0.932149915155554,1.09088788056379,0.423527012218039,0.158505363400683,0.972585628615698,0.134141694176397,285.723,5.94499999999994
"2305","11424-5","extra_heavy",500,80,0.834,0.987792769484757,0.509512463646689,0.294892833310735,0.937448811805278,0.154133400975314,0.210684506348065,0.146273609629968,0.109703628553953,0.241467690846041,0.828780192645911,1.85520225354019,0.416359525089198,0.172096430914778,0.912451309015231,0.144653483782251,156.055,5.74800000000005
"2306","11424-6","extra_heavy",500,80,0.828,1.07565854502872,0.461659627937568,0.277564933837686,1.14958767058591,0.290089782007192,0.190394785251658,0.103707339260709,0.310348656173365,0.246196691441293,0.989790814581997,1.5209095709152,0.33890245090753,0.162803367929072,0.966244730955056,0.143466392934183,284.59,6.04100000000017
"2307","11424-7","extra_heavy",500,80,0.834,1.07049855191073,0.27558069234685,0.223105159692425,1.14176507587037,-0.0100192025277206,0.296310839464474,0.1227665522493,0.266740548107069,0.167585042460568,1.12788370012413,0.0447895814723435,0.295268757502109,0.161340948541188,0.61298140605222,0.136670637055675,253.916,5.91100000000006
"2308","11424-8","extra_heavy",500,80,0.824,0.964877428495806,0.592676119623754,0.14030541987836,0.969386941997606,0.427135166100775,-0.0394557491435663,0.125090815144346,0.240092049730214,0.220659986649271,0.726424853930536,3.09108694599376,0.212268818129106,0.167412928665204,0.977002841778577,0.136758517724921,223.082,5.9380000000001
"2309","11424-9","extra_heavy",500,80,0.8,0.897728426066112,0.509630353729152,0.262121097199601,0.915004707661348,0.646527952914827,0.341233350738935,0.132099475517054,0.487010596610294,0.138343711435211,0.876383922892866,1.44499633346106,0.38426165538833,0.149907902268725,0.935487574677994,0.124839856568501,309.388,5.81799999999976
"2310","11424-10","extra_heavy",500,80,0.828,0.971123422863105,0.630645047651818,0.180378444144171,0.805488983766261,0.177048197546914,0.308551775655223,0.179151027320348,0.117718344693585,0.21393507723077,0.729248395468261,2.46095833076438,0.387030804676958,0.177559809354036,0.972100712330264,0.123067382723745,141.792,6.09900000000016
"2311","11424-11","extra_heavy",500,80,0.8,1.03313823989462,0.468846253223521,0.191563471119352,1.09092381622868,0.311750406453809,0.0813929507193025,0.108395574819709,0.277440407095816,0.228683297625569,0.937218125839187,2.13787718937486,0.18243467124435,0.162360994606507,1.17490893373254,0.152371680952602,257.042,6.01499999999987
"2312","11424-12","extra_heavy",500,80,0.802,0.982301112458206,0.597930415912646,0.204276297171126,0.993848670444746,0.691740125211657,0.241103398427362,0.150130142318774,0.51819572091806,0.164344156616684,0.953466152031671,1.18799221366321,0.367307680674019,0.175267322916483,0.89284032957821,0.144218611580769,305.979,5.87599999999975
